date,open,high,low,close,volume,申万一级,债券代码,债券简称,symbol
2022-01-11,152.98,154.8,147.56,148.62,2340210,电子,110081,闻泰转债,sh110081
2022-01-12,149.47,150.37,147.7,149.22,2033260,电子,110081,闻泰转债,sh110081
2022-01-13,149.5,149.8,145.72,146.05,1381050,电子,110081,闻泰转债,sh110081
2022-01-14,146.05,151.46,144.6,147.07,2237430,电子,110081,闻泰转债,sh110081
2022-01-17,148.05,153.5,147.89,150.21,2343790,电子,110081,闻泰转债,sh110081
2022-01-18,150.45,153.45,149.63,150.39,1890210,电子,110081,闻泰转债,sh110081
2022-01-19,150.24,151.31,148.3,149.36,1186850,电子,110081,闻泰转债,sh110081
2022-01-20,149.7,152.2,149.25,150.87,980740,电子,110081,闻泰转债,sh110081
2022-01-21,150.92,151.49,149.12,150.9,1086780,电子,110081,闻泰转债,sh110081
2022-01-24,151.05,155.49,151.03,154.49,1781280,电子,110081,闻泰转债,sh110081
2022-01-25,154.3,155.77,152.3,154.0,1056080,电子,110081,闻泰转债,sh110081
2022-01-26,153.8,154.49,150.28,153.62,1649080,电子,110081,闻泰转债,sh110081
2022-01-27,153.5,153.6,143.49,146.05,2297800,电子,110081,闻泰转债,sh110081
2022-01-28,146.3,147.93,143.5,144.64,2074660,电子,110081,闻泰转债,sh110081
2022-02-07,145.2,148.58,145.2,147.63,1545260,电子,110081,闻泰转债,sh110081
2022-02-08,147.1,148.4,143.07,144.98,1439570,电子,110081,闻泰转债,sh110081
2022-02-09,144.98,148.68,140.44,148.35,1731900,电子,110081,闻泰转债,sh110081
2022-02-10,147.88,150.66,147.61,149.18,1307820,电子,110081,闻泰转债,sh110081
2022-02-11,148.64,149.44,144.2,146.16,1699050,电子,110081,闻泰转债,sh110081
2022-02-14,145.65,145.87,137.71,139.43,4111990,电子,110081,闻泰转债,sh110081
2022-02-15,138.9,140.34,134.08,137.93,5029900,电子,110081,闻泰转债,sh110081
2022-02-16,139.8,141.09,137.81,138.98,2685530,电子,110081,闻泰转债,sh110081
2022-02-17,140.09,140.85,137.6,139.3,3274670,电子,110081,闻泰转债,sh110081
2022-02-18,138.68,139.3,136.36,138.7,1870820,电子,110081,闻泰转债,sh110081
2022-02-21,138.55,139.61,136.6,139.5,1558110,电子,110081,闻泰转债,sh110081
2022-02-22,138.95,138.99,134.05,136.1,3237260,电子,110081,闻泰转债,sh110081
2022-02-23,136.3,142.45,135.76,141.87,3934740,电子,110081,闻泰转债,sh110081
2022-02-24,140.62,144.77,140.62,141.28,2791950,电子,110081,闻泰转债,sh110081
2022-02-25,144.0,145.97,139.38,140.72,3038110,电子,110081,闻泰转债,sh110081
2022-02-28,140.3,141.69,139.0,140.27,2350060,电子,110081,闻泰转债,sh110081
2022-03-01,140.2,142.8,139.83,140.06,3972310,电子,110081,闻泰转债,sh110081
2022-03-02,139.94,140.56,137.6,137.98,3944900,电子,110081,闻泰转债,sh110081
2022-03-03,138.88,139.52,135.31,136.18,3073300,电子,110081,闻泰转债,sh110081
2022-03-04,135.81,136.09,133.64,134.42,3837790,电子,110081,闻泰转债,sh110081
2022-03-07,134.54,134.54,128.0,129.39,3384620,电子,110081,闻泰转债,sh110081
2022-03-08,129.78,129.78,124.8,126.05,4437080,电子,110081,闻泰转债,sh110081
2022-03-09,127.85,127.85,120.29,126.3,3390310,电子,110081,闻泰转债,sh110081
2022-03-10,130.0,132.62,128.83,130.69,5965490,电子,110081,闻泰转债,sh110081
2022-03-11,131.49,132.9,129.19,132.78,3781220,电子,110081,闻泰转债,sh110081
2022-03-14,132.27,132.88,128.5,129.1,2159050,电子,110081,闻泰转债,sh110081
2022-03-15,128.3,130.58,125.78,128.32,3283510,电子,110081,闻泰转债,sh110081
2022-03-16,130.02,133.72,124.7,132.84,4206430,电子,110081,闻泰转债,sh110081
2022-03-17,134.22,136.66,130.58,132.19,3339140,电子,110081,闻泰转债,sh110081
2022-03-18,131.98,132.14,130.01,130.6,1723680,电子,110081,闻泰转债,sh110081
2022-03-21,130.55,131.36,129.0,129.33,2637570,电子,110081,闻泰转债,sh110081
2022-03-22,129.11,129.35,127.5,128.12,1783780,电子,110081,闻泰转债,sh110081
2022-03-23,127.78,128.45,125.84,127.13,3325210,电子,110081,闻泰转债,sh110081
2022-03-24,126.88,126.94,120.0,121.87,3393980,电子,110081,闻泰转债,sh110081
2022-03-25,123.0,124.45,121.4,122.08,5692060,电子,110081,闻泰转债,sh110081
2022-03-28,121.0,121.47,119.0,119.36,2859560,电子,110081,闻泰转债,sh110081
2022-03-29,119.0,119.87,117.51,118.07,2367260,电子,110081,闻泰转债,sh110081
2022-03-30,118.06,120.55,118.06,120.48,1809480,电子,110081,闻泰转债,sh110081
2022-03-31,120.52,120.52,117.9,118.47,1813350,电子,110081,闻泰转债,sh110081
2022-04-01,118.19,120.89,117.55,120.14,2642220,电子,110081,闻泰转债,sh110081
2022-04-06,120.14,120.48,117.62,118.86,1467490,电子,110081,闻泰转债,sh110081
2022-04-07,118.28,119.27,117.66,118.02,1608880,电子,110081,闻泰转债,sh110081
2022-04-08,118.01,118.7,117.1,117.25,1399410,电子,110081,闻泰转债,sh110081
2022-04-11,117.1,117.37,114.7,114.9,2210940,电子,110081,闻泰转债,sh110081
2022-04-12,115.04,115.49,113.1,115.16,1781840,电子,110081,闻泰转债,sh110081
2022-04-13,114.81,115.01,113.41,113.62,1805170,电子,110081,闻泰转债,sh110081
2022-04-14,114.01,117.05,113.85,116.19,2453380,电子,110081,闻泰转债,sh110081
2022-04-15,115.42,117.03,114.91,116.14,1136350,电子,110081,闻泰转债,sh110081
2022-04-18,115.76,117.6,115.12,116.95,1409150,电子,110081,闻泰转债,sh110081
2022-04-19,116.86,117.08,115.88,115.99,1048100,电子,110081,闻泰转债,sh110081
2022-04-20,116.09,116.36,114.81,115.1,758090,电子,110081,闻泰转债,sh110081
2022-04-21,114.88,115.58,113.99,114.0,982910,电子,110081,闻泰转债,sh110081
2022-04-22,114.0,115.04,113.29,114.65,1113110,电子,110081,闻泰转债,sh110081
2022-04-25,114.49,114.5,111.13,111.26,1554800,电子,110081,闻泰转债,sh110081
2022-04-26,111.31,112.97,109.42,109.8,2938380,电子,110081,闻泰转债,sh110081
2022-04-27,109.76,111.88,107.39,110.65,2550090,电子,110081,闻泰转债,sh110081
2022-04-28,110.55,111.74,109.59,110.32,1640820,电子,110081,闻泰转债,sh110081
2022-04-29,111.35,114.88,110.93,113.72,2660170,电子,110081,闻泰转债,sh110081
2022-05-05,113.73,114.85,113.02,113.34,1103820,电子,110081,闻泰转债,sh110081
2022-05-06,112.98,113.16,111.1,111.52,1135860,电子,110081,闻泰转债,sh110081
2022-05-09,111.54,111.97,110.12,110.19,1521270,电子,110081,闻泰转债,sh110081
2022-05-10,109.98,111.94,108.3,111.52,2801530,电子,110081,闻泰转债,sh110081
2022-05-11,111.79,118.38,111.79,115.62,7248310,电子,110081,闻泰转债,sh110081
2022-05-12,116.0,118.0,114.44,114.9,3434410,电子,110081,闻泰转债,sh110081
2022-05-13,115.45,116.81,114.71,115.86,2092980,电子,110081,闻泰转债,sh110081
2022-05-16,116.49,118.14,114.66,115.14,1887530,电子,110081,闻泰转债,sh110081
2022-05-17,115.34,118.56,115.16,118.13,2811500,电子,110081,闻泰转债,sh110081
2022-05-18,118.46,120.0,117.57,119.06,3089300,电子,110081,闻泰转债,sh110081
2022-05-19,118.68,119.0,116.8,118.2,1397250,电子,110081,闻泰转债,sh110081
2022-05-20,118.95,119.28,117.66,118.25,720530,电子,110081,闻泰转债,sh110081
2022-05-23,118.26,118.54,117.61,118.07,477970,电子,110081,闻泰转债,sh110081
2022-05-24,118.11,118.67,114.49,115.04,1010450,电子,110081,闻泰转债,sh110081
2022-05-25,115.11,116.1,114.33,115.41,406280,电子,110081,闻泰转债,sh110081
2022-05-26,115.82,115.82,113.5,113.71,1460950,电子,110081,闻泰转债,sh110081
2022-05-27,113.75,115.08,113.58,114.0,1636180,电子,110081,闻泰转债,sh110081
2022-05-30,114.0,114.57,113.45,113.95,1001080,电子,110081,闻泰转债,sh110081
2022-05-31,113.8,116.2,113.46,115.94,1608640,电子,110081,闻泰转债,sh110081
2022-06-01,115.74,116.33,113.72,114.13,1522670,电子,110081,闻泰转债,sh110081
2022-06-02,114.13,115.6,113.76,114.85,1075850,电子,110081,闻泰转债,sh110081
2022-06-06,114.89,117.68,114.8,117.42,1727690,电子,110081,闻泰转债,sh110081
2022-06-07,117.46,118.1,115.32,115.81,1356080,电子,110081,闻泰转债,sh110081
2022-06-08,117.0,117.58,114.71,115.81,2342950,电子,110081,闻泰转债,sh110081
2022-06-09,115.8,116.74,115.13,115.77,1277090,电子,110081,闻泰转债,sh110081
2022-06-10,115.65,116.65,115.55,116.43,1620040,电子,110081,闻泰转债,sh110081
2022-06-13,116.31,116.84,115.86,116.22,934780,电子,110081,闻泰转债,sh110081
2022-06-14,115.95,116.0,114.27,115.0,1029920,电子,110081,闻泰转债,sh110081
2022-06-15,115.04,116.59,115.04,115.71,1790860,电子,110081,闻泰转债,sh110081
2022-06-16,115.89,117.6,115.89,116.4,2123100,电子,110081,闻泰转债,sh110081
2022-06-17,116.2,116.65,115.68,116.06,570830,电子,110081,闻泰转债,sh110081
2022-06-20,115.85,117.2,115.75,116.65,1012810,电子,110081,闻泰转债,sh110081
2022-06-21,116.95,117.2,115.95,116.05,465670,电子,110081,闻泰转债,sh110081
2022-06-22,116.0,116.48,114.54,114.96,647550,电子,110081,闻泰转债,sh110081
2022-06-23,115.09,115.53,114.6,115.01,1713730,电子,110081,闻泰转债,sh110081
2022-06-24,115.1,118.18,115.01,117.6,4535900,电子,110081,闻泰转债,sh110081
2022-06-27,118.38,120.64,118.1,119.62,2969750,电子,110081,闻泰转债,sh110081
2022-06-28,119.89,124.95,119.27,123.81,6775710,电子,110081,闻泰转债,sh110081
2022-06-29,124.56,127.33,120.31,120.65,9037760,电子,110081,闻泰转债,sh110081
2022-06-30,121.44,125.24,121.1,123.18,6332740,电子,110081,闻泰转债,sh110081
2022-07-01,123.19,123.53,122.05,122.13,1393990,电子,110081,闻泰转债,sh110081
2022-07-04,122.0,122.0,119.74,120.76,1825120,电子,110081,闻泰转债,sh110081
2022-07-05,120.83,122.48,119.55,120.33,1494860,电子,110081,闻泰转债,sh110081
2022-07-06,120.33,121.92,118.0,118.95,2404500,电子,110081,闻泰转债,sh110081
2022-07-07,119.24,119.73,118.1,118.75,948510,电子,110081,闻泰转债,sh110081
2022-07-08,119.25,121.26,119.05,120.51,2500240,电子,110081,闻泰转债,sh110081
2022-07-11,120.53,121.67,119.46,120.03,1359260,电子,110081,闻泰转债,sh110081
2022-07-12,119.8,121.0,117.81,117.95,840570,电子,110081,闻泰转债,sh110081
2022-07-13,117.8,118.92,117.31,117.52,1109020,电子,110081,闻泰转债,sh110081
2022-07-14,117.88,119.19,117.51,118.41,734250,电子,110081,闻泰转债,sh110081
2022-07-15,118.45,121.63,118.08,118.44,1567020,电子,110081,闻泰转债,sh110081
2022-07-18,118.8,120.82,117.4,120.18,987540,电子,110081,闻泰转债,sh110081
2022-07-19,120.36,121.0,118.81,119.77,853500,电子,110081,闻泰转债,sh110081
2022-07-20,120.2,121.7,120.0,120.15,861670,电子,110081,闻泰转债,sh110081
2022-07-21,120.34,121.92,120.08,120.46,1517020,电子,110081,闻泰转债,sh110081
2022-07-22,120.57,121.26,119.5,119.63,485110,电子,110081,闻泰转债,sh110081
2022-07-25,119.62,119.92,118.55,118.77,380610,电子,110081,闻泰转债,sh110081
2022-07-26,118.77,119.45,117.76,118.84,828440,电子,110081,闻泰转债,sh110081
2022-07-27,118.7,119.02,118.31,118.57,665060,电子,110081,闻泰转债,sh110081
2022-07-28,118.75,121.0,118.75,120.67,2420820,电子,110081,闻泰转债,sh110081
2022-07-29,120.56,121.2,119.36,119.67,626940,电子,110081,闻泰转债,sh110081
2022-08-01,119.757,122.2,119.038,121.704,886720,电子,110081,闻泰转债,sh110081
2022-08-02,121.612,123.5,120.0,120.996,1565780,电子,110081,闻泰转债,sh110081
2022-08-03,121.501,123.799,121.01,122.021,1612090,电子,110081,闻泰转债,sh110081
2022-08-04,122.23,124.25,122.141,123.137,1602520,电子,110081,闻泰转债,sh110081
2022-08-05,123.26,125.8,122.5,125.18,3402910,电子,110081,闻泰转债,sh110081
2022-08-08,125.35,125.4,123.21,124.0,1302180,电子,110081,闻泰转债,sh110081
2022-08-09,124.0,124.05,122.571,123.379,768440,电子,110081,闻泰转债,sh110081
2022-08-10,123.2,123.98,122.08,122.307,708150,电子,110081,闻泰转债,sh110081
2022-08-11,122.48,125.548,122.48,124.998,1453330,电子,110081,闻泰转债,sh110081
2022-08-12,125.06,125.21,123.67,124.041,625720,电子,110081,闻泰转债,sh110081
2022-08-15,124.046,124.594,123.48,123.674,1016280,电子,110081,闻泰转债,sh110081
2022-08-16,123.8,123.866,122.57,123.241,876400,电子,110081,闻泰转债,sh110081
2022-08-17,123.366,123.5,122.666,123.006,682230,电子,110081,闻泰转债,sh110081
2022-08-18,123.1,123.42,122.09,122.439,682580,电子,110081,闻泰转债,sh110081
2022-08-19,122.487,123.3,119.697,120.5,982880,电子,110081,闻泰转债,sh110081
2022-08-22,121.0,121.83,119.71,121.629,822330,电子,110081,闻泰转债,sh110081
2022-08-23,121.89,122.26,120.3,120.864,628090,电子,110081,闻泰转债,sh110081
2022-08-24,120.99,121.21,117.62,117.996,1341110,电子,110081,闻泰转债,sh110081
2022-08-25,117.5,118.37,115.6,116.997,1288650,电子,110081,闻泰转债,sh110081
2022-08-26,116.8,118.12,116.41,117.031,492220,电子,110081,闻泰转债,sh110081
2022-08-29,117.029,117.7,116.48,116.58,784740,电子,110081,闻泰转债,sh110081
2022-08-30,116.7,117.1,116.273,116.781,403020,电子,110081,闻泰转债,sh110081
2022-08-31,117.2,117.3,115.964,116.205,482940,电子,110081,闻泰转债,sh110081
2022-09-01,116.51,116.9,115.0,115.55,680470,电子,110081,闻泰转债,sh110081
2022-09-02,115.61,116.999,115.433,116.931,393550,电子,110081,闻泰转债,sh110081
2022-09-05,116.69,117.188,116.46,117.115,150580,电子,110081,闻泰转债,sh110081
2022-09-06,117.01,117.63,116.5,116.979,559070,电子,110081,闻泰转债,sh110081
2022-09-07,117.14,118.563,116.92,117.95,567770,电子,110081,闻泰转债,sh110081
2022-09-08,118.064,118.6,116.7,117.235,663630,电子,110081,闻泰转债,sh110081
2022-09-09,117.37,117.6,116.48,116.757,575060,电子,110081,闻泰转债,sh110081
2022-09-13,116.9,117.269,116.428,116.558,202780,电子,110081,闻泰转债,sh110081
2022-09-14,116.501,116.76,115.9,116.183,415550,电子,110081,闻泰转债,sh110081
2022-09-15,116.183,116.502,115.0,115.562,220820,电子,110081,闻泰转债,sh110081
2022-09-16,115.6,115.958,114.09,114.116,471600,电子,110081,闻泰转债,sh110081
2022-09-19,114.53,114.999,113.333,113.878,473170,电子,110081,闻泰转债,sh110081
2022-09-20,114.16,114.447,112.92,113.161,532380,电子,110081,闻泰转债,sh110081
2022-09-21,113.165,113.49,112.523,113.139,245800,电子,110081,闻泰转债,sh110081
2022-09-22,113.197,113.659,112.759,112.994,336570,电子,110081,闻泰转债,sh110081
2022-09-23,112.801,113.35,111.123,112.219,302920,电子,110081,闻泰转债,sh110081
2022-09-26,112.22,112.758,111.612,111.725,246290,电子,110081,闻泰转债,sh110081
2022-09-27,111.5,111.976,110.967,111.599,511100,电子,110081,闻泰转债,sh110081
2022-09-28,111.599,111.91,110.0,110.655,678410,电子,110081,闻泰转债,sh110081
2022-09-29,111.0,111.47,108.88,109.823,751480,电子,110081,闻泰转债,sh110081
2022-09-30,109.825,110.077,109.211,109.504,784950,电子,110081,闻泰转债,sh110081
2022-10-10,109.6,109.964,108.5,108.824,663690,电子,110081,闻泰转债,sh110081
2022-10-11,108.824,109.335,108.0,108.525,493770,电子,110081,闻泰转债,sh110081
2022-10-12,108.42,108.98,107.88,108.757,1423150,电子,110081,闻泰转债,sh110081
2022-10-13,108.757,109.572,108.605,108.991,596040,电子,110081,闻泰转债,sh110081
2022-10-14,109.5,111.2,109.2,110.621,1180090,电子,110081,闻泰转债,sh110081
2022-10-17,110.621,111.1,110.252,110.659,568960,电子,110081,闻泰转债,sh110081
2022-10-18,110.859,110.967,110.288,110.418,506800,电子,110081,闻泰转债,sh110081
2022-10-19,110.418,110.559,109.0,109.114,833140,电子,110081,闻泰转债,sh110081
2022-10-20,109.266,110.354,108.71,109.404,873350,电子,110081,闻泰转债,sh110081
2022-10-21,109.72,110.149,109.21,109.78,263520,电子,110081,闻泰转债,sh110081
2022-10-24,109.78,110.73,109.01,109.032,508220,电子,110081,闻泰转债,sh110081
2022-10-25,109.0,109.689,108.1,108.978,357380,电子,110081,闻泰转债,sh110081
2022-10-26,108.988,110.024,108.978,109.376,474670,电子,110081,闻泰转债,sh110081
2022-10-27,109.201,109.778,109.02,109.143,271130,电子,110081,闻泰转债,sh110081
2022-10-28,109.0,109.467,107.967,108.233,352880,电子,110081,闻泰转债,sh110081
2022-10-31,108.3,110.999,108.3,109.527,1128840,电子,110081,闻泰转债,sh110081
2022-11-01,109.95,110.98,109.35,109.743,989000,电子,110081,闻泰转债,sh110081
2022-11-02,109.59,111.86,109.59,111.461,705940,电子,110081,闻泰转债,sh110081
2022-11-03,111.358,112.562,111.1,111.53,423470,电子,110081,闻泰转债,sh110081
2022-11-04,111.53,112.413,111.3,112.024,699680,电子,110081,闻泰转债,sh110081
2022-11-07,112.0,112.584,111.46,111.896,275590,电子,110081,闻泰转债,sh110081
2022-11-08,111.8,112.507,110.601,111.884,893460,电子,110081,闻泰转债,sh110081
2022-11-09,111.81,112.11,111.013,111.153,275880,电子,110081,闻泰转债,sh110081
2022-11-10,111.0,111.25,110.3,110.686,349890,电子,110081,闻泰转债,sh110081
2022-11-11,111.714,112.347,110.801,110.938,566860,电子,110081,闻泰转债,sh110081
2022-11-14,110.998,112.5,110.001,110.985,643330,电子,110081,闻泰转债,sh110081
2022-11-15,110.815,113.85,110.815,113.5,2693360,电子,110081,闻泰转债,sh110081
2022-11-16,113.001,113.83,112.0,112.436,1312650,电子,110081,闻泰转债,sh110081
2022-11-17,112.1,113.06,109.6,111.226,2024300,电子,110081,闻泰转债,sh110081
2022-11-18,110.787,111.756,110.34,110.927,553610,电子,110081,闻泰转债,sh110081
2022-11-21,110.927,111.156,110.16,110.408,431140,电子,110081,闻泰转债,sh110081
2022-11-22,110.454,111.351,109.95,110.241,450000,电子,110081,闻泰转债,sh110081
2022-11-23,110.256,110.573,110.027,110.124,240660,电子,110081,闻泰转债,sh110081
2022-11-24,110.23,111.074,110.156,110.515,346090,电子,110081,闻泰转债,sh110081
2022-11-25,110.525,111.46,110.279,110.881,254910,电子,110081,闻泰转债,sh110081
2022-11-28,110.781,110.781,110.011,110.048,516040,电子,110081,闻泰转债,sh110081
2022-11-29,110.1,110.666,110.0,110.106,566030,电子,110081,闻泰转债,sh110081
2022-11-30,110.105,111.501,109.8,110.595,427340,电子,110081,闻泰转债,sh110081
2022-12-01,110.992,112.437,110.992,111.749,737390,电子,110081,闻泰转债,sh110081
2022-12-02,111.91,112.22,111.3,111.7,357320,电子,110081,闻泰转债,sh110081
2022-12-05,111.7,112.22,111.66,111.931,434120,电子,110081,闻泰转债,sh110081
2022-12-06,111.8,112.41,111.702,111.902,719430,电子,110081,闻泰转债,sh110081
2022-12-07,111.9,112.1,111.78,111.973,218700,电子,110081,闻泰转债,sh110081
2022-12-08,111.97,112.026,111.481,111.778,370090,电子,110081,闻泰转债,sh110081
2022-12-09,111.93,112.248,110.99,111.743,358280,电子,110081,闻泰转债,sh110081
2022-12-12,111.8,112.88,111.3,111.867,670260,电子,110081,闻泰转债,sh110081
2022-12-13,111.99,112.36,109.812,110.539,446530,电子,110081,闻泰转债,sh110081
2022-12-14,111.513,112.199,110.01,110.301,660530,电子,110081,闻泰转债,sh110081
2022-12-15,110.3,111.22,110.101,110.484,301640,电子,110081,闻泰转债,sh110081
2022-12-16,110.0,110.88,109.704,110.341,277870,电子,110081,闻泰转债,sh110081
2022-12-19,110.091,110.419,109.7,109.9,326300,电子,110081,闻泰转债,sh110081
2022-12-20,110.05,110.3,109.1,109.662,364010,电子,110081,闻泰转债,sh110081
2022-12-21,109.662,109.964,108.4,109.287,357260,电子,110081,闻泰转债,sh110081
2022-12-22,109.296,109.719,108.66,109.026,296770,电子,110081,闻泰转债,sh110081
2022-12-23,109.05,109.498,108.87,109.042,282230,电子,110081,闻泰转债,sh110081
2022-12-26,109.66,109.698,109.008,109.175,456080,电子,110081,闻泰转债,sh110081
2022-12-27,108.985,109.175,107.999,108.4,1078150,电子,110081,闻泰转债,sh110081
2022-12-28,108.307,108.599,107.3,107.931,706230,电子,110081,闻泰转债,sh110081
2022-12-29,107.819,107.819,107.265,107.72,738150,电子,110081,闻泰转债,sh110081
2022-12-30,107.72,108.158,107.1,107.72,711450,电子,110081,闻泰转债,sh110081
2023-01-03,107.72,107.99,107.13,107.352,939200,电子,110081,闻泰转债,sh110081
2023-01-04,107.4,107.878,107.17,107.412,1004620,电子,110081,闻泰转债,sh110081
2023-01-05,107.421,107.89,106.649,107.694,1612200,电子,110081,闻泰转债,sh110081
2023-01-06,107.5,108.138,107.5,107.666,1135370,电子,110081,闻泰转债,sh110081
2023-01-09,107.666,108.444,107.601,107.816,901230,电子,110081,闻泰转债,sh110081
2023-01-10,107.818,108.17,107.604,108.036,884780,电子,110081,闻泰转债,sh110081
2023-01-11,108.069,108.72,107.89,107.91,427080,电子,110081,闻泰转债,sh110081
2023-01-12,107.87,108.12,107.69,108.072,299310,电子,110081,闻泰转债,sh110081
2023-01-13,108.072,108.271,107.9,107.911,275090,电子,110081,闻泰转债,sh110081
2023-01-16,107.9,109.44,107.81,108.976,1472570,电子,110081,闻泰转债,sh110081
2023-01-17,109.1,110.7,109.1,110.209,839060,电子,110081,闻泰转债,sh110081
2023-01-18,110.202,110.66,109.75,110.283,719270,电子,110081,闻泰转债,sh110081
2023-01-19,110.283,111.372,109.906,110.913,678140,电子,110081,闻泰转债,sh110081
2023-01-20,111.26,111.898,110.878,111.721,547000,电子,110081,闻泰转债,sh110081
2023-01-30,112.03,113.0,111.306,111.418,638790,电子,110081,闻泰转债,sh110081
2023-01-31,111.5,111.776,110.5,110.776,351330,电子,110081,闻泰转债,sh110081
2023-02-01,110.666,111.38,109.956,110.891,1053270,电子,110081,闻泰转债,sh110081
2023-02-02,110.961,111.71,110.8,111.135,983870,电子,110081,闻泰转债,sh110081
2023-02-03,111.02,111.64,110.3,110.682,818130,电子,110081,闻泰转债,sh110081
2023-02-06,110.7,111.165,109.6,111.03,572390,电子,110081,闻泰转债,sh110081
2023-02-07,111.03,111.21,109.923,110.898,546080,电子,110081,闻泰转债,sh110081
2023-02-08,110.908,111.42,110.2,110.501,373370,电子,110081,闻泰转债,sh110081
2023-02-09,110.607,110.9,110.118,110.729,1016190,电子,110081,闻泰转债,sh110081
2023-02-10,110.739,111.308,110.493,110.802,420170,电子,110081,闻泰转债,sh110081
2023-02-13,110.898,111.118,110.5,110.599,526490,电子,110081,闻泰转债,sh110081
2023-02-14,110.8,111.223,109.877,110.588,693970,电子,110081,闻泰转债,sh110081
2023-02-15,110.587,110.69,109.7,109.999,494430,电子,110081,闻泰转债,sh110081
2023-02-16,110.0,110.48,109.549,109.59,474120,电子,110081,闻泰转债,sh110081
2023-02-17,109.582,110.066,108.6,109.187,467910,电子,110081,闻泰转债,sh110081
2023-02-20,109.25,109.5,108.666,109.236,469000,电子,110081,闻泰转债,sh110081
2023-02-21,109.366,109.689,108.75,109.014,597660,电子,110081,闻泰转债,sh110081
2023-02-22,108.89,109.208,108.678,108.83,456490,电子,110081,闻泰转债,sh110081
2023-02-23,108.81,109.15,108.267,108.664,304610,电子,110081,闻泰转债,sh110081
2023-02-24,108.602,108.85,108.0,108.421,317530,电子,110081,闻泰转债,sh110081
2023-02-27,108.421,108.68,107.727,108.015,314630,电子,110081,闻泰转债,sh110081
2023-02-28,108.0,108.45,108.0,108.101,245020,电子,110081,闻泰转债,sh110081
2023-03-01,108.15,108.41,108.03,108.293,347100,电子,110081,闻泰转债,sh110081
2023-03-02,108.3,108.486,108.1,108.309,412140,电子,110081,闻泰转债,sh110081
2023-03-03,108.55,109.0,108.358,108.625,648540,电子,110081,闻泰转债,sh110081
2023-03-06,108.7,108.866,108.381,108.582,353080,电子,110081,闻泰转债,sh110081
2023-03-07,108.583,108.765,108.14,108.347,199620,电子,110081,闻泰转债,sh110081
2023-03-08,108.18,108.41,107.998,108.242,411940,电子,110081,闻泰转债,sh110081
2023-03-09,108.105,108.367,107.9,108.158,423150,电子,110081,闻泰转债,sh110081
2023-03-10,108.01,108.298,107.86,108.059,401360,电子,110081,闻泰转债,sh110081
2023-03-13,108.059,108.87,108.059,108.757,444440,电子,110081,闻泰转债,sh110081
2023-03-14,108.757,108.951,107.971,108.44,428940,电子,110081,闻泰转债,sh110081
2023-03-15,108.48,109.336,108.254,108.597,650910,电子,110081,闻泰转债,sh110081
2023-03-16,108.6,109.0,108.2,108.38,429810,电子,110081,闻泰转债,sh110081
2023-03-17,108.6,109.099,108.6,108.693,315510,电子,110081,闻泰转债,sh110081
2023-03-20,108.75,110.3,108.492,109.78,2073240,电子,110081,闻泰转债,sh110081
2023-03-21,109.799,110.085,109.12,109.578,753180,电子,110081,闻泰转债,sh110081
2023-03-22,109.58,110.29,109.533,110.197,1014170,电子,110081,闻泰转债,sh110081
2023-03-23,110.249,111.2,109.936,111.059,1169130,电子,110081,闻泰转债,sh110081
2023-03-24,111.11,111.52,110.785,111.01,670020,电子,110081,闻泰转债,sh110081
2023-03-27,111.05,111.697,110.77,111.448,973780,电子,110081,闻泰转债,sh110081
2023-03-28,111.176,111.65,110.594,111.334,524330,电子,110081,闻泰转债,sh110081
2023-03-29,111.134,112.66,111.02,112.371,1081150,电子,110081,闻泰转债,sh110081
2023-03-30,112.63,113.55,112.0,113.239,2381560,电子,110081,闻泰转债,sh110081
2023-03-31,113.024,113.75,112.5,113.613,789710,电子,110081,闻泰转债,sh110081
2023-04-03,113.727,114.3,113.7,114.126,1098590,电子,110081,闻泰转债,sh110081
2023-04-04,114.0,114.499,113.315,113.808,1150160,电子,110081,闻泰转债,sh110081
2023-04-06,113.568,115.38,113.158,115.189,2670860,电子,110081,闻泰转债,sh110081
2023-04-07,115.5,115.9,113.401,114.026,1872600,电子,110081,闻泰转债,sh110081
2023-04-10,114.102,114.989,113.3,113.782,914250,电子,110081,闻泰转债,sh110081
2023-04-11,113.75,115.3,112.845,114.625,1150410,电子,110081,闻泰转债,sh110081
2023-04-12,114.816,116.23,114.366,114.978,4138910,电子,110081,闻泰转债,sh110081
2023-04-13,114.996,115.99,114.0,114.11,2073710,电子,110081,闻泰转债,sh110081
2023-04-14,114.38,116.29,113.605,115.872,2251760,电子,110081,闻泰转债,sh110081
2023-04-17,115.977,115.979,115.014,115.351,1105370,电子,110081,闻泰转债,sh110081
2023-04-18,115.06,115.751,114.5,115.186,911770,电子,110081,闻泰转债,sh110081
2023-04-19,115.185,115.466,114.01,114.248,974980,电子,110081,闻泰转债,sh110081
2023-04-20,114.5,115.17,113.423,113.876,809810,电子,110081,闻泰转债,sh110081
2023-04-21,114.1,114.1,112.045,112.632,784370,电子,110081,闻泰转债,sh110081
2023-04-24,112.632,113.0,110.443,111.508,810040,电子,110081,闻泰转债,sh110081
2023-04-25,111.511,111.772,109.889,110.622,698310,电子,110081,闻泰转债,sh110081
2023-04-26,110.5,111.726,110.06,110.108,750630,电子,110081,闻泰转债,sh110081
2023-04-27,110.108,110.876,109.901,110.341,574060,电子,110081,闻泰转债,sh110081
